,pos x,pos y
0,660.7425742574258,900.7821782178218
1,660.7425742574258,900.7821782178218
2,660.87,900.93
3,660.8921568627451,901.1470588235294
4,660.8514851485148,901.0891089108912
5,660.8235294117648,901.1176470588236
6,660.8613861386139,901.1287128712872
7,660.8627450980392,900.9019607843137
8,660.9,901.15
9,660.8725490196077,900.9607843137256
10,660.8529411764706,901.1960784313727
11,660.734693877551,900.7551020408164
12,660.7450980392158,900.9019607843137
13,660.795918367347,900.8979591836736
14,660.7979797979798,901.121212121212
15,660.8877551020408,901.0
16,660.95,901.0
17,660.9207920792078,901.009900990099
18,660.9320388349514,901.1747572815533
19,660.9108910891089,900.960396039604
20,660.9411764705882,900.9803921568628
21,660.9607843137255,900.8333333333335
22,661.0,901.3465346534654
23,660.7272727272727,900.8383838383838
24,660.9207920792078,901.009900990099
25,660.9411764705882,900.9803921568628
26,660.9191919191919,900.989898989899
27,660.7830188679245,901.1698113207547
28,660.8095238095239,901.1809523809522
29,660.8155339805825,901.1747572815533
30,660.8118811881187,900.8316831683168
31,660.8484848484849,900.8383838383838
32,660.8910891089109,900.8910891089107
33,660.87,900.81
34,660.8775510204083,900.8469387755102
35,660.9333333333333,901.190476190476
36,660.9009900990097,900.940594059406
37,661.0,901.2450980392157
38,660.9326923076923,901.0769230769232
39,661.0,900.9895833333335
40,660.8041237113403,900.7525773195875
41,660.9801980198021,901.0297029702972
42,660.9797979797979,901.2828282828284
43,660.940594059406,901.2079207920793
44,660.9117647058823,901.186274509804
45,660.9803921568628,901.0490196078433
46,660.929292929293,901.3030303030304
47,660.95,901.27
48,660.9387755102042,901.1020408163264
49,660.9191919191919,900.959595959596
50,660.99,900.88
51,660.9489795918367,901.1428571428572
52,661.0103092783505,901.041237113402
53,660.9285714285714,901.1020408163264
54,661.0404040404039,901.1414141414141
55,661.0,901.1224489795917
56,660.9895833333334,901.0729166666665
57,660.9285714285714,900.8265306122447
58,660.9285714285714,901.0816326530612
59,660.99,901.07
60,660.9473684210526,901.0315789473683
61,661.09,901.03
62,661.1010101010099,901.1515151515152
63,661.06,901.22
64,661.03,901.01
65,660.9897959183672,901.0816326530612
66,661.02,900.99
67,661.1313131313133,901.0909090909092
68,661.1111111111112,901.0
69,661.1313131313133,901.0606060606059
70,661.08,901.01
71,661.0485436893204,900.980582524272
72,661.05,901.1
73,661.09,901.03
74,661.0515463917526,901.1546391752577
75,661.1313131313133,901.0909090909092
76,661.1734693877552,901.2142857142856
77,661.1456310679613,900.9708737864078
78,661.2061855670103,901.0721649484536
79,661.1919191919193,901.121212121212
80,661.04,901.04
81,661.1428571428571,901.0102040816327
82,661.14,901.26
83,660.929292929293,901.6969696969696
84,660.4329896907218,902.1649484536084
85,660.2424242424242,902.010101010101
86,660.03125,902.34375
87,660.0408163265306,902.6734693877553
88,659.9607843137255,903.0392156862744
89,659.9326923076923,903.2692307692308
90,659.9595959595961,903.6767676767676
