,pos x,pos y
0,702.202380952381,118.26190476190477
1,702.202380952381,118.26190476190477
2,702.2098765432098,118.07407407407408
3,702.0581395348837,118.38372093023256
4,702.0224719101124,118.40449438202248
5,702.1494252873563,118.42528735632185
6,702.1411764705882,118.43529411764706
7,702.2117647058824,118.4
8,702.1445783132531,118.40963855421688
9,702.0352941176469,118.55294117647058
10,702.0681818181819,118.35227272727272
11,701.9885057471263,118.48275862068964
12,701.9024390243902,118.82926829268291
13,701.843373493976,118.90361445783131
14,701.9024390243902,118.75609756097559
15,701.9885057471263,118.48275862068964
16,702.1585365853657,118.35365853658536
17,702.2619047619047,118.16666666666669
18,702.25,118.29761904761904
19,702.1463414634146,118.48780487804878
20,702.2823529411763,118.2
21,701.9615384615386,118.62820512820512
22,702.1463414634146,118.48780487804878
23,701.9659090909091,118.7159090909091
24,702.1264367816092,118.39080459770115
25,702.0674157303371,118.34831460674157
26,702.1860465116278,118.31395348837208
27,702.0,118.45238095238096
28,702.1264367816092,118.39080459770115
29,702.1724137931035,118.33333333333331
30,702.1046511627907,118.30232558139537
31,702.15,118.4
32,702.175,118.2875
33,702.2077922077922,118.31168831168831
34,702.2222222222223,118.24691358024693
35,702.2077922077922,118.31168831168831
36,702.0886075949367,118.46835443037978
37,702.1012658227849,118.44303797468358
38,702.0975609756098,118.45121951219512
39,702.0740740740739,118.51851851851852
40,702.1375,118.4375
41,702.060975609756,118.43902439024392
42,702.0120481927712,118.49397590361444
43,702.0120481927712,118.49397590361444
44,702.0120481927712,118.49397590361444
45,702.0370370370372,118.50617283950619
46,701.975,118.4875
47,701.952380952381,118.57142857142857
48,701.8875,118.55
49,702.0120481927712,118.49397590361444
50,701.939024390244,118.58536585365853
51,701.9638554216867,118.7590361445783
52,701.9634146341464,118.58536585365853
53,702.1481481481482,118.20987654320987
54,702.1325301204819,118.10843373493977
55,702.0361445783133,118.3975903614458
56,701.8765432098766,118.64197530864195
57,701.9880952380953,118.45238095238096
58,702.0365853658536,118.25609756097559
59,702.0348837209302,118.48837209302326
60,702.0365853658536,118.25609756097559
61,702.2105263157895,118.13157894736842
62,702.060975609756,118.34146341463415
63,702.1428571428571,118.29761904761904
64,701.9012345679013,118.5925925925926
65,702.0641025641024,118.3846153846154
