,pos x,pos y
0,722.1978021978023,855.6153846153846
1,722.1978021978023,855.6153846153846
2,726.2526315789473,856.736842105263
3,731.3877551020407,856.9387755102042
4,736.7,856.78
5,742.4455445544554,857.2970297029702
6,742.51,857.34
7,748.3465346534654,857.7425742574256
8,754.1470588235294,857.8725490196077
9,765.7765957446809,857.7446808510637
10,772.3762376237622,858.8019801980197
11,777.3434343434343,859.9393939393941
12,781.7826086956521,861.5108695652175
13,781.7826086956521,861.5108695652175
14,784.2526315789473,863.2526315789473
15,788.0117647058822,865.5176470588235
16,794.7816091954022,869.5172413793103
17,797.5113636363636,871.1136363636364
18,800.7613636363636,872.5454545454545
19,803.314606741573,873.8426966292136
20,806.8295454545455,875.0
21,811.0526315789474,875.1789473684212
22,816.0430107526881,875.9032258064516
23,821.2173913043479,876.7826086956521
24,826.6344086021505,877.4193548387095
25,830.1855670103093,878.2061855670102
26,831.1555555555556,878.4111111111113
27,834.695652173913,879.3152173913044
28,840.0434782608696,880.9021739130435
29,845.2164948453607,882.8865979381442
30,849.2637362637363,884.901098901099
31,852.1444444444444,889.0
32,855.2441860465117,892.9767441860464
33,858.0,896.6373626373628
34,860.2340425531913,901.4787234042552
35,862.4505494505495,905.0989010989013
36,862.9673913043479,909.8152173913044
37,863.1734693877552,914.6020408163264
38,862.1274509803923,918.5882352941176
39,861.1428571428571,919.4795918367348
40,861.1287128712871,919.178217821782
41,861.12,919.42
42,861.1414141414142,919.2121212121212
43,861.1122448979593,919.234693877551
44,861.2058823529413,919.4411764705884
45,861.2058823529413,919.4411764705884
46,861.1734693877552,919.4693877551019
47,861.2083333333335,919.625
48,861.1938775510204,919.561224489796
49,861.1313131313133,919.4343434343434
50,861.2079207920793,919.4257425742577
51,860.8426966292136,920.8539325842696
52,859.8369565217392,921.2065217391304
53,858.7352941176471,921.8921568627452
54,857.040404040404,923.3838383838383
55,856.009900990099,925.6138613861386
56,854.92,926.41
57,852.86,928.19
58,851.5841584158417,929.8910891089107
59,849.8446601941748,931.2815533980583
60,848.2626262626262,932.0707070707069
61,845.5339805825242,933.5533980582524
62,844.1153846153846,935.9134615384617
63,843.190476190476,937.0285714285716
64,842.7904761904763,937.0571428571428
65,841.3653846153846,938.6346153846154
66,839.6868686868687,938.4848484848483
67,839.8510638297873,938.7872340425532
68,840.0729166666665,940.0
69,839.125,938.4772727272727
70,837.93,938.01
71,837.236559139785,939.1075268817204
72,835.6122448979593,940.5918367346941
73,834.3245614035087,941.6228070175439
74,833.6371681415931,942.6460176991153
75,832.2523364485982,943.9813084112151
76,831.1333333333333,944.4285714285713
77,829.5504587155963,945.3761467889908
78,828.1926605504586,944.5596330275231
79,827.9719626168226,945.2710280373833
80,827.4814814814815,947.6851851851852
81,825.72,949.55
82,824.8316831683168,950.940594059406
83,824.1666666666665,951.3725490196077
84,823.1165048543689,952.3980582524272
85,822.257142857143,953.1142857142858
86,819.94,952.89
87,820.2019230769231,952.7980769230768
88,819.3039215686273,953.686274509804
89,817.0588235294118,955.9509803921567
90,814.8365384615386,957.6057692307692
91,813.5094339622641,958.5
92,812.3564356435643,959.980198019802
93,812.3564356435643,959.980198019802
94,810.4150943396228,961.0188679245283
95,805.5370370370372,962.6759259259261
96,803.8108108108107,962.6936936936937
97,800.9636363636363,963.0636363636363
98,797.3679245283017,964.4433962264153
99,794.1711711711713,966.027027027027
100,792.9189189189191,967.1711711711713
101,791.981981981982,968.3333333333335
102,790.4019607843138,970.6078431372548
103,787.6605504587156,972.6697247706422
104,785.9126213592232,973.4271844660194
105,785.2692307692308,973.7403846153846
106,783.178217821782,976.079207920792
107,780.5238095238095,978.5619047619048
108,778.3904761904762,979.6095238095238
109,777.0360360360361,978.8468468468468
110,775.6160714285713,978.3660714285713
111,773.2608695652175,977.8608695652174
112,770.6727272727272,977.5363636363637
113,770.2,977.5272727272728
114,770.302752293578,977.5321100917433
115,770.0086956521741,977.6
116,770.2727272727273,977.5727272727272
117,770.141592920354,977.5132743362833
118,770.2342342342343,977.4234234234233
119,770.2935779816513,977.5321100917433
120,770.3761467889908,977.577981651376
121,770.2293577981651,977.6788990825688
122,770.3302752293578,977.5871559633027
123,770.2685185185185,977.5740740740739
124,770.25,977.5833333333335
125,770.25,977.5833333333335
126,770.2293577981651,977.5504587155963
127,770.1818181818181,977.5363636363637
128,770.2385321100917,977.48623853211
129,770.2727272727273,977.4454545454546
130,770.2545454545455,977.4454545454546
131,770.2870370370372,977.5
132,770.2385321100917,977.48623853211
133,770.3457943925232,977.5046728971963
134,770.2385321100917,977.48623853211
135,770.2385321100917,977.48623853211
136,770.3,977.5
137,770.3,977.5
138,770.3119266055046,977.4036697247708
139,770.2727272727273,977.2363636363636
140,770.5175438596492,976.859649122807
141,770.6454545454545,976.3090909090907
142,770.6454545454545,976.3090909090907
143,768.2407407407408,973.6574074074074
144,768.2407407407408,973.6574074074074
145,768.2407407407408,973.6574074074074
146,765.5046728971962,973.411214953271
147,760.125,971.2019230769232
148,756.7037037037038,970.5
149,749.8090909090909,970.1545454545454
150,746.7614678899083,970.3669724770642
151,742.5809523809523,971.0095238095238
152,737.8214285714287,971.5803571428572
153,735.4128440366973,972.6880733944954
154,731.990990990991,975.4054054054054
155,729.9439252336449,977.570093457944
156,728.5588235294118,980.3823529411764
157,727.2475247524753,983.920792079208
158,726.4059405940594,986.960396039604
159,725.2970297029702,990.2871287128712
160,724.34,994.34
161,723.1010101010099,998.0202020202021
162,721.7766990291262,1001.2233009708738
163,721.2692307692308,1002.8942307692308
164,720.0377358490565,1002.1603773584906
165,717.5480769230769,1002.4134615384617
166,715.3181818181819,1002.4909090909093
167,712.3247863247864,1003.7435897435896
168,709.1160714285713,1004.4375
169,706.4285714285713,1005.4553571428572
170,703.6,1006.6
171,700.6875,1008.4553571428572
172,697.2385321100917,1009.697247706422
173,694.3636363636364,1011.7636363636364
174,691.0,1014.3207547169812
175,687.6428571428571,1015.4285714285713
176,687.6428571428571,1015.4285714285713
177,685.0377358490566,1016.490566037736
178,685.0377358490566,1016.490566037736
179,675.2952380952381,1021.2
180,672.9719626168226,1021.2523364485982
181,668.7631578947369,1022.078947368421
182,665.1228070175439,1022.2456140350876
183,662.304347826087,1022.5913043478259
184,658.8660714285714,1023.3035714285713
185,655.6728971962617,1024.0280373831774
186,651.5309734513273,1024.6902654867258
187,647.7522935779816,1025.1284403669724
188,644.1454545454545,1024.8909090909092
189,640.8793103448277,1024.1293103448274
190,638.8521739130433,1023.3826086956523
191,635.2314814814815,1022.1203703703703
192,632.1754385964913,1020.0701754385964
193,629.3125,1017.7232142857144
194,625.3947368421052,1015.7017543859648
195,621.6495726495726,1013.7435897435896
196,617.5833333333334,1012.0648148148148
197,612.9391304347827,1009.2608695652175
198,608.4818181818182,1006.7
199,603.574074074074,1004.1944444444445
200,599.2105263157895,1001.3333333333335
201,595.5652173913044,999.1217391304348
202,591.0940170940171,996.5299145299144
203,587.6434782608695,994.7130434782608
204,584.5688073394496,993.3211009174312
205,582.1607142857142,992.875
206,580.7757009345794,993.4579439252336
207,580.5267857142858,994.0625
208,580.0530973451328,995.4690265486727
209,579.0454545454545,996.5636363636363
210,577.6727272727272,997.9545454545456
211,576.747572815534,1000.1165048543687
212,575.7821782178218,1002.4653465346536
213,574.5959595959596,1004.8484848484848
214,572.375,1007.6041666666665
215,571.1326530612246,1009.8061224489796
216,569.7272727272727,1012.6969696969696
217,567.656862745098,1015.4313725490197
218,566.4158415841584,1018.5346534653464
219,564.156862745098,1022.4607843137256
220,562.49,1025.13
221,560.1238095238095,1028.304761904762
222,557.9320388349514,1031.6893203883496
223,556.1057692307694,1033.2115384615388
224,553.7830188679245,1033.7924528301887
225,551.0192307692306,1035.3365384615388
226,548.3047619047619,1036.0761904761903
227,546.4038461538462,1036.125
228,545.5090909090909,1036.4545454545455
229,545.7321428571429,1036.3035714285716
230,546.5871559633027,1036.1834862385322
231,547.6181818181818,1035.9
232,548.4554455445543,1035.9900990099009
233,549.0294117647059,1036.343137254902
234,549.757281553398,1037.1844660194174
235,550.7647058823529,1036.8137254901962
236,551.6326530612246,1037.091836734694
237,551.8019801980198,1038.3168316831684
238,552.0485436893204,1038.3592233009708
239,552.55,1038.26
240,552.9894736842107,1037.4315789473683
241,553.2448979591836,1037.3061224489797
242,553.9285714285714,1037.2244897959183
243,554.4897959183673,1038.2653061224491
244,554.4897959183673,1038.2653061224491
245,554.8020833333334,1038.1041666666665
246,554.9484536082474,1037.7731958762888
247,555.4631578947368,1037.778947368421
248,556.4123711340206,1037.4948453608251
249,556.1752577319587,1037.0412371134018
250,556.1313131313132,1036.9898989898986
251,556.0980392156863,1036.843137254902
252,555.8556701030926,1035.5463917525772
253,555.7789473684211,1035.3052631578948
254,555.5744680851063,1034.978723404255
255,555.080459770115,1034.1149425287356
256,554.967032967033,1033.2637362637365
257,554.9545454545455,1032.840909090909
258,554.875,1031.5
259,554.6265060240963,1031.2168674698796
