,pos x,pos y
0,743.1574074074074,278.0185185185185
1,743.1574074074074,278.0185185185185
2,743.348623853211,278.19266055045875
3,743.1651376146788,278.0550458715596
4,743.3008849557523,278.18584070796464
5,743.5263157894735,278.1842105263158
6,743.5663716814161,278.2212389380531
7,743.5043478260869,278.2
8,743.4608695652174,278.1913043478261
9,743.4690265486727,278.1327433628319
10,743.3873873873874,278.26126126126127
11,743.3451327433627,278.19469026548666
12,743.3008849557523,278.18584070796464
13,743.3660714285713,278.17857142857144
14,743.1913043478261,278.1913043478261
15,743.3008849557523,278.18584070796464
16,743.5565217391304,278.26956521739135
17,743.3130434782609,278.1913043478261
18,743.5929203539822,278.23008849557516
19,743.5350877192983,278.2368421052631
20,743.6017699115043,278.23008849557516
21,743.4434782608696,278.1913043478261
22,743.3274336283184,278.19469026548666
23,743.5486725663718,278.15929203539827
24,743.1192660550457,278.04587155963304
25,743.3362831858408,278.19469026548666
26,743.5178571428571,278.2321428571429
27,743.2844036697247,278.1284403669725
28,743.3214285714287,278.1607142857143
29,743.4454545454546,278.1636363636364
30,743.3796296296298,278.1851851851852
31,743.2946428571429,278.0982142857143
32,743.1769911504425,278.070796460177
33,743.3130434782609,278.1304347826087
34,743.1696428571429,278.0982142857143
35,743.125,278.0982142857143
36,743.3272727272728,278.1636363636364
37,743.3333333333335,278.1351351351351
38,743.3272727272728,278.1636363636364
39,743.3333333333335,278.1351351351351
40,743.3333333333335,278.1351351351351
41,743.3571428571429,278.1696428571429
42,743.2636363636364,278.1
43,743.3571428571429,278.1696428571429
44,743.3571428571429,278.1696428571429
45,743.3571428571429,278.1696428571429
46,743.4684684684685,278.0900900900901
47,743.4159292035397,278.2212389380531
48,743.4159292035397,278.2212389380531
49,743.5044247787612,278.15929203539827
50,743.5043478260869,278.2608695652174
51,743.5089285714287,278.125
52,743.5045045045047,278.15315315315314
53,743.561403508772,278.1929824561404
54,743.5739130434782,278.22608695652167
55,743.4690265486727,278.0884955752213
56,743.5701754385965,278.2543859649123
57,743.4017094017095,278.2051282051282
58,743.4424778761063,278.1327433628319
59,743.4642857142858,278.1071428571429
60,743.40350877193,278.0964912280701
61,743.4912280701755,278.16666666666663
62,743.4912280701755,278.2280701754386
63,743.5575221238937,278.15929203539827
64,743.4912280701755,278.16666666666663
65,743.4867256637167,278.19469026548666
66,743.4956521739131,278.2
67,743.4956521739131,278.2
68,743.5086206896551,278.2327586206896
69,743.4690265486727,278.19469026548666
70,743.4956521739131,278.2
71,743.3418803418804,278.13675213675214
72,743.3559322033898,278.1694915254237
73,743.3362831858408,278.19469026548666
74,743.3362068965519,278.16379310344826
75,743.4956521739131,278.2
76,743.3783783783783,278.15315315315314
77,743.2212389380531,278.0884955752213
78,743.3727272727272,278.1818181818182
79,743.6260869565217,278.18260869565216
80,743.5826086956523,278.17391304347825
81,743.5982905982905,278.1794871794872
82,743.5338983050847,278.18644067796606
83,743.6017699115043,278.23008849557516
84,743.5526315789474,278.1929824561404
85,743.5652173913044,278.16521739130434
86,743.6140350877192,278.2105263157895
87,743.5344827586208,278.18965517241384
88,743.5526315789474,278.1929824561404
89,743.5043478260869,278.2608695652174
90,743.3504273504274,278.1965811965812
91,743.0550458715596,278.08256880733944
92,743.4736842105265,278.16666666666663
93,743.4736842105265,278.16666666666663
94,743.4824561403508,278.2280701754386
95,743.5,278.1696428571429
96,743.5044247787612,278.141592920354
97,743.5535714285713,278.17857142857144
98,743.1858407079646,278.070796460177
99,743.2222222222223,278.02777777777777
100,743.0280373831774,278.0747663551402
101,743.0803571428571,278.0892857142857
102,743.2105263157895,278.10526315789474
103,743.4778761061948,278.19469026548666
104,743.1858407079646,278.070796460177
105,743.2477064220184,278.1467889908257
106,743.5045045045047,278.09909909909913
107,743.3363636363637,278.1818181818182
108,743.5398230088497,278.26548672566366
109,743.561403508772,278.1929824561404
110,743.4910714285713,278.1696428571429
111,743.5,278.125
112,743.5398230088497,278.15929203539827
113,743.5043478260869,278.2608695652174
114,743.4956521739131,278.2
115,743.3303571428571,278.2232142857143
116,743.5086206896551,278.2327586206896
117,743.3508771929825,278.2280701754386
118,743.438596491228,278.16666666666663
119,743.5086206896551,278.2327586206896
120,743.3448275862069,278.06034482758616
121,743.3760683760685,278.0940170940171
122,743.2991452991452,278.0683760683761
123,743.5263157894735,278.1842105263158
124,743.4608695652174,278.1913043478261
125,743.4955752212388,278.0884955752213
126,743.4655172413792,278.16379310344826
127,743.3135593220338,278.10169491525426
128,743.3716814159293,278.15044247787614
129,743.4913793103449,278.1724137931035
130,743.4913793103449,278.1724137931035
131,743.3135593220338,278.10169491525426
132,743.3135593220338,278.10169491525426
133,743.3076923076923,278.12820512820514
134,743.4867256637167,278.19469026548666
135,743.4642857142858,278.1607142857143
136,743.5855855855856,278.1621621621622
137,743.5855855855856,278.1621621621622
138,743.5357142857142,278.125
