,pos x,pos y
0,689.5535714285713,961.5446428571428
1,689.5535714285713,961.5446428571428
2,689.5641025641024,961.4871794871794
3,689.4521739130436,961.6347826086957
4,689.3760683760685,961.6068376068376
5,689.5213675213677,961.4871794871794
6,689.4745762711865,961.4915254237288
7,689.5213675213677,961.3846153846154
8,689.75,962.5833333333335
9,689.5775862068965,961.3706896551724
10,689.4322033898304,961.5254237288136
11,689.7313432835822,962.3805970149252
12,689.5775862068965,961.3706896551724
13,689.5128205128206,961.4102564102564
14,689.5043478260869,961.4086956521741
15,689.5299145299145,961.2820512820513
16,689.4608695652174,961.3826086956523
17,689.5043478260869,961.4086956521741
18,689.4310344827586,961.4655172413792
19,689.5692307692308,962.146153846154
20,689.5043478260869,961.4086956521741
21,689.4396551724138,961.448275862069
22,689.3739130434783,961.4782608695652
23,689.4396551724138,961.448275862069
24,689.344537815126,961.5798319327732
25,689.4601769911503,961.4778761061948
26,689.1034482758621,961.7413793103447
27,688.9426229508197,961.9426229508196
28,688.6910569105693,962.7967479674795
29,688.7586206896551,962.6724137931036
30,688.5714285714287,962.6638655462184
31,688.65,962.525
32,688.65,962.525
33,688.4786324786323,962.5042735042737
34,688.655462184874,962.2689075630252
35,688.7863247863247,962.1196581196581
36,688.561403508772,962.3070175438595
37,688.6186440677966,962.2627118644067
38,688.6694915254237,962.1101694915254
39,688.6910569105693,962.2113821138213
40,688.5593220338983,962.1694915254236
41,688.6551724137931,961.9913793103447
42,688.4444444444445,962.1452991452992
43,688.6153846153846,962.0085470085471
44,688.6776859504132,962.099173553719
45,688.7142857142858,961.9915966386554
46,688.6434782608694,961.8695652173913
47,688.3504273504274,961.9401709401708
48,688.2931034482757,962.1810344827586
49,688.5575221238937,961.8230088495576
50,688.5714285714287,961.8403361344538
51,688.5862068965519,961.75
52,688.4661016949153,961.8305084745764
53,688.5470085470085,961.6752136752136
54,688.3916666666668,961.8083333333333
55,688.3916666666668,961.8083333333333
56,688.3884297520661,961.8595041322316
57,688.4188034188036,961.7350427350427
58,688.3247863247864,961.7521367521367
59,688.5,961.59649122807
60,688.5089285714287,961.5089285714287
61,688.3418803418804,961.7521367521367
62,688.3706896551724,961.5862068965516
63,688.1913043478261,961.6521739130437
64,688.3652173913043,961.5652173913044
65,688.3482142857142,961.5178571428572
66,688.3539823008848,961.4690265486727
67,688.3245614035087,961.4736842105265
68,688.3157894736843,961.40350877193
69,688.4086956521741,961.2956521739129
70,688.359649122807,961.359649122807
71,688.2782608695653,961.304347826087
72,688.5213675213677,961.025641025641
73,688.5357142857142,960.8035714285713
74,688.5575221238937,960.7522123893804
75,688.5625,960.7767857142856
76,688.3577981651376,960.9357798165138
77,688.3703703703702,960.8981481481482
78,688.3818181818183,960.8818181818183
79,688.4907407407408,960.7592592592592
80,688.3818181818183,960.8818181818183
81,688.5188679245282,960.6603773584906
82,688.3611111111112,960.8055555555555
83,688.302752293578,960.8256880733943
84,688.1272727272728,960.8727272727272
85,688.4036697247708,960.743119266055
86,688.25,960.7857142857144
87,688.4220183486239,960.6146788990826
88,688.3153153153153,960.7387387387387
89,688.3454545454546,960.7636363636364
90,688.2155172413792,960.6896551724138
91,688.2300884955753,960.7433628318583
92,688.3478260869565,960.6521739130437
93,688.3478260869565,960.6521739130437
94,688.1724137931035,960.7155172413792
95,688.2758620689655,960.698275862069
96,688.301724137931,960.646551724138
97,688.1130434782608,960.782608695652
98,688.2393162393163,960.6837606837606
99,688.0782608695653,960.695652173913
100,688.1478260869567,960.6695652173912
101,688.1652892561983,960.6280991735537
102,688.15,960.5
103,688.0819672131148,960.532786885246
104,688.0677966101696,960.5084745762712
105,687.982905982906,960.5128205128206
106,687.7545454545455,960.4454545454546
107,687.8389830508473,960.4576271186439
108,687.890756302521,960.4957983193277
109,688.0,960.2456140350876
110,687.7863247863247,960.4871794871794
111,687.7851239669421,960.5206611570247
112,688.0803571428571,960.2589285714287
113,687.8157894736843,960.3157894736843
114,687.875,960.2589285714287
115,687.9115044247787,960.2035398230088
116,687.9115044247787,960.2035398230088
117,687.7226890756302,960.4117647058824
